Date,Symbol,Adj Close,Close,High,Low,Open,Volume
12/29/2010,MMM,47.17963409,72.54180908,72.90969849,72.36621857,72.60869598,1993493
12/30/2010,MMM,47.06000137,72.35785675,72.76755524,72.21572113,72.55852509,1797468
12/31/2010,MMM,46.92946625,72.15718842,72.72575378,71.91471863,72.34949493,2142634
1/3/2011,MMM,47.19592285,72.5668869,73.01839447,72.52508545,72.53344727,3148829
1/4/2011,MMM,47.13066864,72.46655273,72.97658539,72.14046478,72.74247742,3162344
1/5/2011,MMM,47.13066864,72.46655273,73.49497986,72.00669098,72.1488266,4881235
1/6/2011,MMM,46.84245682,72.02341461,72.90133667,71.59699249,72.62541962,4129310
1/7/2011,MMM,46.89141464,72.09866333,73.00167084,71.86454773,72.36621857,4013178
1/10/2011,MMM,47.39168549,72.8678894,73.01839447,71.67224121,71.67224121,4156339
1/11/2011,MMM,47.71253967,73.36120605,73.86287689,73.01839447,73.01839447,3617182
1/12/2011,MMM,48.21282959,74.13043213,74.21405029,73.51170349,73.59532166,3268548
1/13/2011,MMM,47.87567139,73.61203766,74.30602264,73.37792969,73.97157288,2812872
1/14/2011,MMM,47.90829086,73.66220856,73.67057037,73.11872864,73.36120605,2504783
1/18/2011,MMM,47.93006134,73.69564819,73.99665833,73.33612061,73.44481659,2779145
1/19/2011,MMM,47.83218002,73.54515076,74.19732666,73.29431152,73.78762817,2753431
1/20/2011,MMM,47.87567139,73.61203766,73.89632416,72.95150757,73.46154022,2592210
1/21/2011,MMM,48.55542374,74.65718842,74.74080658,73.88796234,74.13043213,4677915
1/24/2011,MMM,49.11553192,75.51839447,75.66889954,74.4648819,74.59030151,7558242
1/25/2011,MMM,48.12583923,73.99665833,74.83277893,72.90969849,74.74916077,8947037
1/26/2011,MMM,48.70768738,74.89130402,75.01672363,73.93812561,74.06354523,4900969
1/27/2011,MMM,48.50105286,74.57357788,75.49330902,74.43143463,74.5819397,3925750
1/28/2011,MMM,47.54940033,73.11036682,74.99163818,72.95150757,74.77424622,5893410
1/31/2011,MMM,47.81042099,73.51170349,73.73745728,73.00167084,73.52006531,4923334
2/1/2011,MMM,47.73973465,73.40300751,73.82942963,73.11036682,73.59532166,4778259
2/2/2011,MMM,47.71796799,73.36956787,73.95484924,73.31103516,73.31103516,3459550
2/3/2011,MMM,47.82674789,73.53678894,73.80435181,73.20233917,73.42809296,2370711
2/4/2011,MMM,48.0116272,73.82106781,73.90467834,73.28594971,73.51170349,2360784
2/7/2011,MMM,48.28351593,74.23912811,74.62374878,73.41973114,73.72073364,3135553
2/8/2011,MMM,48.65332031,74.80769348,74.83277893,74.2307663,74.38963318,3238768
2/9/2011,MMM,49.36568069,75.90300751,75.95317841,74.95819092,74.97491455,5724654
2/10/2011,MMM,49.19167328,75.63545227,75.81939697,75.21739197,75.45150757,3333850
2/11/2011,MMM,49.92034531,76.75585175,76.88127136,75.3010025,75.5351181,4078360
2/14/2011,MMM,49.97473145,76.83946228,77.17391205,76.68896484,76.68896484,4088526
2/15/2011,MMM,50.02910233,76.92308044,77.04013062,76.08695984,76.52173615,3554392
2/16/2011,MMM,50.51054001,77.1989975,77.71739197,76.46321106,76.47157288,4672174
2/17/2011,MMM,50.72935104,77.53344727,77.72575378,76.93979645,77.04013062,3748503
2/18/2011,MMM,50.85517883,77.72575378,77.7341156,76.9648819,77.53344727,4108499
2/22/2011,MMM,50.3299942,76.92308044,78.30267334,76.77257538,77.53344727,6018631
2/23/2011,MMM,49.37809753,75.46822357,77.40802765,75.14214325,77.39966583,6411636
2/24/2011,MMM,49.25227737,75.27591705,75.86120605,74.64046478,75.61036682,4778857
2/25/2011,MMM,49.37261581,75.45986938,75.81103516,74.99163818,75.04180908,3419962
2/28/2011,MMM,50.45581436,77.11538696,77.45819092,76.17057037,76.83946228,5737690
3/1/2011,MMM,49.48751831,75.63545227,77.21572113,75.61872864,77.0819397,4793688
3/2/2011,MMM,49.95799255,76.35451508,77.09030151,75.45150757,75.45150757,3360162
3/3/2011,MMM,50.77311707,77.60033417,78.09364319,76.79766083,76.79766083,3661076
3/4/2011,MMM,50.43394852,77.0819397,78.00167084,76.37960052,77.51672363,3313398
3/7/2011,MMM,50.54881668,77.25752258,78.21906281,76.93979645,77.40802765,4533438
3/8/2011,MMM,51.28736115,78.3862915,78.72909546,77.17391205,77.23244476,4333945
3/9/2011,MMM,50.97006226,77.90133667,78.37792969,77.40802765,78.19397736,2533008
3/10/2011,MMM,49.24132919,75.25919342,77.19063568,75.25083923,77.19063568,6097686
3/11/2011,MMM,50.11663055,76.59699249,76.9648819,75.00836182,75.00836182,4201548
3/14/2011,MMM,49.79388428,76.10367584,76.26254272,75.16722107,76.26254272,4244604
3/15/2011,MMM,48.96231842,74.83277893,75.32608795,73.62876129,74.45652008,6307106
3/16/2011,MMM,47.89554977,73.20233917,74.61538696,72.66722107,74.4648819,7639450
3/17/2011,MMM,48.51921463,74.15551758,74.38963318,73.62039948,74.07190704,4283235
3/18/2011,MMM,48.67786026,74.397995,75.33444977,74.02173615,75.01672363,5768547
3/21/2011,MMM,49.7555809,76.04515076,76.75585175,75.39297485,75.47658539,4276896
3/22/2011,MMM,49.61881256,75.83612061,76.48829651,75.59364319,76.05351257,2472252
3/23/2011,MMM,50.40658188,77.04013062,77.47491455,75.75251007,75.7692337,4757808
3/24/2011,MMM,50.64730453,77.40802765,77.74247742,76.83110046,77.4331131,3104577
3/25/2011,MMM,50.47771072,77.1488266,77.72575378,77.03177643,77.65050507,3287206
3/28/2011,MMM,50.39564133,77.02341461,77.60869598,77.02341461,77.27424622,2887503
3/29/2011,MMM,50.78952408,77.62541962,77.67558289,76.83946228,77.1488266,2656794
3/30/2011,MMM,50.58711243,77.3160553,77.89297485,77.1989975,77.62541962,4265534
3/31/2011,MMM,51.1505928,78.17726135,78.31939697,77.22408295,77.2658844,3830668
4/1/2011,MMM,50.94816971,77.8678894,78.87123871,77.44147491,78.20233917,4241853
4/4/2011,MMM,51.22717285,78.29431152,78.45317841,77.49163818,77.49163818,2340094
4/5/2011,MMM,51.09041595,78.08528137,78.59532166,77.77591705,78.18561554,2695066
4/6/2011,MMM,51.32564926,78.44481659,78.67893219,77.94314575,78.54515076,2988086
4/7/2011,MMM,50.98099899,77.9180603,78.53678894,77.42475128,78.18561554,4100725
4/8/2011,MMM,50.99742889,77.94314575,78.3862915,77.44147491,78.25251007,2945389
4/11/2011,MMM,51.31470871,78.42809296,79.13043213,78.09364319,78.25251007,3852914
4/12/2011,MMM,50.53239059,77.23244476,77.9849472,76.94815826,77.92642212,4657822
4/13/2011,MMM,50.80046463,77.64214325,77.96822357,77.3829422,77.81772614,3390301
4/14/2011,MMM,50.84421921,77.70903015,77.94314575,76.71405029,77.28260803,2739079
4/15/2011,MMM,50.77859497,77.60869598,77.87625122,76.90635681,77.66722107,3720397
4/18/2011,MMM,50.02910233,76.46321106,76.87290955,75.73578644,76.87290955,4352603
4/19/2011,MMM,50.25339127,76.80602264,76.94815826,76.47993469,76.63043213,2912380
4/20/2011,MMM,51.29282379,78.39464569,78.94648743,77.70066833,77.7341156,4347938
4/21/2011,MMM,51.38035202,78.52842712,78.95484924,78.30267334,78.67057037,3500214
4/25/2011,MMM,51.48977661,78.69564819,78.86287689,77.9849472,78.52006531,2615772
4/26/2011,MMM,52.4854393,80.21739197,80.76087189,78.92140198,79.43979645,9573143
4/27/2011,MMM,52.77537537,80.66053772,80.71906281,79.74916077,79.99163818,4513943
4/28/2011,MMM,53.19115067,81.29598999,81.35451508,80.34281158,80.35953522,4302969
4/29/2011,MMM,53.18021011,81.27926636,81.52173615,80.98662567,81.03678894,3690856
5/2/2011,MMM,53.02155685,81.03678894,81.897995,80.81103516,81.58863068,3617900
5/3/2011,MMM,52.97231674,80.96154022,81.52173615,80.75251007,81.04515076,3514685
5/4/2011,MMM,52.62765503,80.43478394,81.10367584,80.05016327,80.72742462,3858416
5/5/2011,MMM,51.92742538,79.36454773,80.50167084,78.92976379,79.94147491,4975001
5/6/2011,MMM,52.29942703,79.9331131,80.96154022,79.73244476,80.04180908,4385134
5/9/2011,MMM,52.51280212,80.25919342,80.6521759,79.68227386,79.68227386,2438644
5/10/2011,MMM,52.35961151,80.02508545,80.62709045,79.95819092,80.46822357,3929578
5/11/2011,MMM,52.2556572,79.86621857,80.26755524,78.96321106,80.07524872,4136127
5/12/2011,MMM,52.87384415,80.81103516,81.05351257,79.52341461,79.5819397,4723363
5/13/2011,MMM,52.52373123,80.27591705,81.25418091,79.59030151,80.77759552,3491004
5/16/2011,MMM,52.22282028,79.8160553,80.45986938,79.65718842,79.8829422,3116178
5/17/2011,MMM,51.34752274,78.47826385,79.8160553,77.87625122,79.66555023,5795218
5/18/2011,MMM,51.69422531,78.54515076,78.74581909,77.55016327,78.36120605,3994879
5/19/2011,MMM,52.11793137,79.18896484,79.43143463,78.53678894,78.87960052,2852938
5/20/2011,MMM,51.48509979,78.22742462,79.13879395,77.8678894,79.05518341,4170332
5/23/2011,MMM,50.8963089,77.33277893,77.65885925,76.72240448,77.16555023,3574724
5/24/2011,MMM,50.61014175,76.897995,77.69230652,76.86454773,77.69230652,3849087
5/25/2011,MMM,51.00634003,77.5,77.78427887,76.40467834,76.53845978,3365903
5/26/2011,MMM,51.07788849,77.60869598,77.92642212,76.94815826,77.46655273,3192363
5/27/2011,MMM,51.43558502,78.1521759,78.58695984,77.84281158,78.14381409,2376691
5/31/2011,MMM,51.93632889,78.91304016,79.16387939,78.16889954,78.63712311,3804835
6/1/2011,MMM,50.31848907,76.45484924,78.87123871,76.36287689,78.87123871,4133615
6/2/2011,MMM,50.32950211,76.47157288,77.0150528,76.06187439,76.37960052,3283259
6/3/2011,MMM,49.91128159,75.83612061,76.27926636,75.40969849,75.40969849,3717527
6/6/2011,MMM,49.86725235,75.7692337,76.02842712,75.45150757,75.56856537,3545542
6/7/2011,MMM,49.99381638,75.96154022,76.91471863,75.86956787,75.96990204,3647441
6/8/2011,MMM,50.02684021,76.01170349,76.37960052,75.55184174,76.03678894,4150000
6/9/2011,MMM,50.60464096,76.88963318,77.28260803,76.07859802,76.38796234,2981987
6/10/2011,MMM,49.9277916,75.86120605,76.83946228,75.78594971,76.45484924,3307179
6/13/2011,MMM,50.24144745,76.33779144,76.81438446,76.00334167,76.20401001,3041787
6/14/2011,MMM,50.95133591,77.41638947,77.75083923,76.95652008,77.15718842,3395564
6/15/2011,MMM,50.09287643,76.11203766,76.98996735,75.73578644,76.67224121,4075609
6/16/2011,MMM,50.3955307,76.57190704,76.82273865,75.80267334,76.14548492,3582857
6/17/2011,MMM,50.50558472,76.73912811,77.44983673,76.53009796,77.17391205,4501864
6/20/2011,MMM,50.93483353,77.39130402,77.65050507,76.42976379,76.43812561,2423933
6/21/2011,MMM,51.4135704,78.11872864,78.41973114,77.1989975,77.60033417,2916207
6/22/2011,MMM,51.06689072,77.59197235,78.52842712,77.52508545,78.0351181,3199778
6/23/2011,MMM,50.81374359,77.20735931,77.27424622,75.86120605,76.95652008,4549823
6/24/2011,MMM,50.01583481,75.99497986,77.36621857,75.81939697,77.20735931,4999160
6/27/2011,MMM,50.76422119,77.1321106,77.46655273,75.95317841,76.15384674,3329305
6/28/2011,MMM,51.18794632,77.77591705,77.77591705,77.27424622,77.44983673,3265080
6/29/2011,MMM,51.23747635,77.8511734,78.29431152,77.49163818,78.11036682,3673753
6/30/2011,MMM,52.19498825,79.30602264,79.48160553,78.05184174,78.07691956,5025353
7/1/2011,MMM,53.1965065,80.82775879,81.06187439,79.28929901,79.28929901,5573001
7/5/2011,MMM,52.90483856,80.38461304,80.98662567,80.31772614,80.602005,3664783
7/6/2011,MMM,53.51017761,81.30435181,81.52173615,80.3511734,80.3678894,4430104
7/7/2011,MMM,53.91189575,81.91471863,82.09866333,81.24581909,81.71405029,3961272
7/8/2011,MMM,53.71928024,81.62207031,81.66387939,81.09532166,81.20401001,3605820
7/11/2011,MMM,53.13599396,80.73578644,81.10367584,80.31772614,80.64381409,5394199
7/12/2011,MMM,52.76176834,80.16722107,81.28762817,80.10033417,81.19564819,5475408
7/13/2011,MMM,52.93238068,80.42642212,81.35451508,80.29264069,80.34281158,3368056
7/14/2011,MMM,52.26651001,79.41471863,80.08361053,79.06354523,79.28093719,6454932
7/15/2011,MMM,52.53615952,79.82441711,79.95819092,79.19732666,79.59866333,4693104
7/18/2011,MMM,52.05741501,79.09699249,79.53177643,78.35284424,79.5150528,3529874
7/19/2011,MMM,51.87582016,78.82106781,79.38127136,78.07691956,79.38127136,5689252
7/20/2011,MMM,51.86481476,78.80435181,79.36454773,78.72073364,79.28929901,3358368
7/21/2011,MMM,52.73976135,80.13378143,80.34281158,79.01337433,79.43979645,4234318
7/22/2011,MMM,52.48662567,79.74916077,80.58528137,79.52341461,80.34281158,3404055
7/25/2011,MMM,52.31604004,79.48996735,79.87458038,78.51170349,79.29766083,4112566
7/26/2011,MMM,49.48756027,75.19230652,77.34114075,74.8829422,76.85618591,13672672
7/27/2011,MMM,48.46951675,73.64548492,75.01672363,73.36956787,74.99163818,7963446
7/28/2011,MMM,48.18886948,73.21906281,74.18060303,73.08528137,73.73745728,5125936
7/29/2011,MMM,47.9522438,72.85953522,73.33612061,72.40802765,72.69230652,5841025
8/1/2011,MMM,47.74864578,72.55016327,73.72073364,71.52173615,73.56187439,7173130
8/2/2011,MMM,46.9231987,71.29598999,72.95150757,71.27926636,71.63043213,7661935
8/3/2011,MMM,47.42397308,72.05685425,72.28260803,70.91973114,71.53845978,7507292
8/4/2011,MMM,45.25030899,68.75418091,71.12876129,68.65384674,71.12876129,10837674
8/5/2011,MMM,45.53647614,69.18896484,70.4180603,67.92642212,69.7658844,10109908
8/8/2011,MMM,43.24726486,65.71070099,68.0351181,65.66053772,67.51672363,13749455
8/9/2011,MMM,45.50345612,69.13879395,69.28093719,65.26755524,67.0819397,14362046
8/10/2011,MMM,43.04917908,65.40969849,67.90969849,65.22575378,67.72575378,11215370
8/11/2011,MMM,44.69451904,67.90969849,68.86287689,65.45986938,65.79431152,8542191
8/12/2011,MMM,45.42090988,69.01337433,69.19732666,67.55852509,68.46990204,6838848
8/15/2011,MMM,45.84463882,69.65718842,69.94983673,68.53678894,69.1137085,4972011
8/16/2011,MMM,45.19530106,68.67057037,69.13043213,67.76755524,69.00502014,6073527
8/17/2011,MMM,44.83518982,67.66722107,69.42308044,67.37458038,68.72073364,6493562
8/18/2011,MMM,42.89064407,64.73244476,66.90635681,64.16387939,66.74748993,10221375
8/19/2011,MMM,42.58596039,64.27257538,65.90300751,64.04682159,64.08863068,7357314
8/22/2011,MMM,42.63027191,64.33946228,65.6521759,63.96321106,65.50167084,5303303
8/23/2011,MMM,44.13715744,66.6137085,66.7307663,64.27257538,64.52341461,6959644
8/24/2011,MMM,44.48064041,67.1321106,67.2658844,65.92809296,66.38796234,6191453
8/25/2011,MMM,43.31723404,65.37625122,67.4331131,65.04180908,67.2658844,7898982
8/26/2011,MMM,44.32551193,66.897995,67.10702515,63.96321106,64.99163818,6446440
8/29/2011,MMM,45.48337173,68.64548492,68.75418091,67.64214325,67.97658539,4146532
8/30/2011,MMM,45.4667511,68.62039948,69.07190704,67.48327637,68.29431152,4466103
8/31/2011,MMM,45.97088623,69.38127136,69.70735931,68.72909546,69.14715576,5666289
9/1/2011,MMM,45.21191406,68.23578644,70.19230652,67.95986938,69.41471863,5424338
9/2/2011,MMM,43.95988083,66.34615326,67.16555023,65.98662567,66.90635681,5251995
9/6/2011,MMM,43.25629807,65.28427887,65.43478394,64.13043213,64.74916077,6304355
9/7/2011,MMM,44.63575745,67.36621857,67.42475128,65.7692337,66.35451508,6235705
9/8/2011,MMM,43.91001511,66.27090454,67.4331131,65.86956787,66.78929901,5647751
9/9/2011,MMM,42.46408463,64.08863068,65.3678894,63.54515076,65.26755524,8878386
9/12/2011,MMM,43.33385849,65.40133667,65.45150757,63.54515076,63.72073746,6995284
9/13/2011,MMM,43.10671616,65.05852509,65.87792969,64.54013062,65.45150757,7737044
9/14/2011,MMM,44.00975037,66.42140198,67.21572113,64.30602264,65.1839447,6461390
9/15/2011,MMM,44.66898727,67.41638947,67.75083923,66.45484924,67.04013062,5049871
9/16/2011,MMM,44.61359024,67.33277893,68.2692337,66.897995,68.08528137,7209010
9/19/2011,MMM,43.88230896,66.22909546,66.53009796,65.1170578,66.53009796,5445029
9/20/2011,MMM,43.88230896,66.22909546,66.82273865,65.602005,66.42140198,4682101
9/21/2011,MMM,42.29233551,63.82942963,66.68896484,63.77090454,66.32942963,5929529
9/22/2011,MMM,40.38659286,60.95317841,62.62541962,60.20066833,62.5585289,12089766
9/23/2011,MMM,40.99043655,61.86454773,62.14883041,60.48495102,60.73578644,5482225
9/26/2011,MMM,41.65523911,62.86789322,62.92642212,61.41304398,62.1989975,6019946
9/27/2011,MMM,42.25910187,63.77926254,65.02508545,63.39464951,63.85451508,5830859
9/28/2011,MMM,40.77439117,61.53846359,64.54849243,61.45484924,63.89632034,7094792
9/29/2011,MMM,41.28960419,62.3160553,63.27759171,61.45484924,62.6839447,6737666
9/30/2011,MMM,39.77164078,60.02508545,61.82274246,59.95819473,61.79766083,8592662
10/3/2011,MMM,39.29520798,59.30601883,61.23745728,59.30601883,59.47324371,9112683
10/4/2011,MMM,39.8935318,60.20903015,60.35116959,57.3829422,58.63712311,10405200
10/5/2011,MMM,40.18159103,60.64381409,60.90301132,59.37290955,59.98327637,6538532
10/6/2011,MMM,41.35608292,62.41638947,62.44983292,60.20066833,60.80267715,5783617
10/7/2011,MMM,40.89626312,61.72240829,63.08528519,61.09531784,62.87625504,6328993
10/10/2011,MMM,42.50285339,64.14715576,64.16387939,62.78428268,62.80936432,4611298
10/11/2011,MMM,42.33666229,63.89632034,64.27257538,63.45317841,64.00502014,3970959
10/12/2011,MMM,43.41140747,65.51839447,66.33779144,64.15551758,64.15551758,6773307
10/13/2011,MMM,43.10116196,65.05016327,65.55184174,64.10535431,65.44314575,4457372
10/14/2011,MMM,43.70503235,65.96154022,66.24581909,65.31772614,66.00334167,3397597
10/17/2011,MMM,42.03749847,63.44481659,66.09532166,63.26087189,65.74414825,5213962
10/18/2011,MMM,43.41140747,65.51839447,66.17893219,63.30267715,63.69565201,4983971
10/19/2011,MMM,43.04577637,64.96655273,65.93645477,64.60702515,65.43478394,4622540
10/20/2011,MMM,43.58869171,65.78594971,66.10367584,64.47324371,65.02508545,4888411
10/21/2011,MMM,44.58589172,67.29096985,67.35785675,66.03678894,66.37123871,6129739
10/24/2011,MMM,45.52769089,68.71237183,68.89632416,67.0819397,67.15718842,6492725
10/25/2011,MMM,42.68014526,64.41471863,66.07023621,63.77926254,64.28093719,15131553
10/26/2011,MMM,42.66906357,64.397995,65.55184174,63.52006531,65.20066833,6923524
10/27/2011,MMM,45.10110855,68.06856537,68.83779144,65.98662567,66.47993469,8866785
10/28/2011,MMM,44.87397003,67.72575378,68.42809296,67.30769348,68.16889954,6281392
10/31/2011,MMM,43.77705765,66.07023621,67.3829422,65.99497986,66.78929901,4810910
11/1/2011,MMM,42.39759445,63.98829269,65.40133667,63.76254272,65.12541962,6903432
11/2/2011,MMM,43.24522781,65.26755524,65.75251007,64.67391205,64.70735931,4257282
11/3/2011,MMM,44.12053299,66.58863068,66.73912811,65.12541962,65.93645477,5188009
11/4/2011,MMM,43.93218613,66.30435181,66.50502014,65.31772614,66.02842712,4511192
11/7/2011,MMM,44.14823532,66.63043213,67.04849243,65.46822357,66.27926636,5156793
11/8/2011,MMM,45.33380127,68.41973114,68.56187439,66.88963318,67.1321106,5059678
11/9/2011,MMM,43.76597595,66.05351257,67.1488266,65.61036682,66.99832916,7646626
11/10/2011,MMM,44.49725342,67.15718842,67.85953522,66.59699249,67.1488266,5556975
11/11/2011,MMM,45.58864212,68.80435181,69.1137085,67.97658539,67.97658539,4360377
11/14/2011,MMM,45.3559494,68.45317841,68.97157288,68.04347992,68.19397736,3789646
11/15/2011,MMM,45.3559494,68.45317841,68.87960052,67.77591705,68.09364319,4308470
11/16/2011,MMM,45.3559494,68.45317841,69.48160553,67.60869598,67.96822357,6096132
11/17/2011,MMM,44.55820465,67.24916077,68.28594971,66.6137085,68.16889954,6073168
11/18/2011,MMM,44.61914825,67.34114075,67.74247742,66.87290955,67.47491455,4698247
11/21/2011,MMM,43.42803574,65.54347992,66.58863068,64.83277893,66.28762817,6504805
11/22/2011,MMM,43.42245483,65.07524872,66.00334167,64.75752258,64.90802765,4988038
11/23/2011,MMM,42.14484406,63.16053391,64.5150528,63.11872864,64.44815826,4963280
11/25/2011,MMM,42.47400284,63.65384674,64.26421356,63.16889572,63.16889572,2504424
11/28/2011,MMM,43.3610878,64.98327637,65.22575378,64.42308044,64.54849243,5888028
11/29/2011,MMM,43.09329605,64.5819397,65.3678894,64.40635681,65.21739197,4608547
11/30/2011,MMM,45.21336365,67.75919342,67.76755524,66.41304016,66.64715576,10430316
12/1/2011,MMM,44.80049133,67.14046478,67.9849472,67.09866333,67.93478394,4625052
12/2/2011,MMM,44.49925232,66.68896484,68.11036682,66.09532166,68.05184174,6671288
12/5/2011,MMM,45.15198135,67.66722107,68.22742462,67.17391205,68.00167084,7068958
12/6/2011,MMM,45.82149124,68.67057037,69.2307663,68.23578644,68.67057037,7190113
12/7/2011,MMM,45.96656799,68.88796234,69.17224121,67.54180908,68.58695984,5150096
12/8/2011,MMM,44.88976669,67.27424622,68.67893219,67.10702515,68.41973114,4760798
12/9/2011,MMM,45.86053467,68.72909546,68.91304016,67.53344727,67.65885925,4874298
12/12/2011,MMM,44.96230316,67.3829422,68.55351257,66.91471863,68.47826385,3992248
12/13/2011,MMM,44.30395508,66.39632416,67.90969849,65.97826385,67.72575378,4755057
12/14/2011,MMM,43.80184174,65.64381409,66.42976379,65.43478394,66.20401001,5026788
12/15/2011,MMM,43.99712372,65.93645477,66.70568848,65.71906281,66.41304016,3883412
12/16/2011,MMM,44.00268936,65.94481659,66.90635681,65.56856537,66.48829651,7765150
12/19/2011,MMM,43.41688156,65.0668869,66.47157288,64.80769348,66.07023621,4168538
12/20/2011,MMM,44.80606842,67.1488266,67.22408295,65.94481659,66.21237183,5573599
12/21/2011,MMM,44.63313675,66.88963318,67.28260803,66.02842712,67.24916077,4319713
12/22/2011,MMM,45.17430878,67.70066833,67.87625122,66.83110046,67.11538696,3784383
